ticker,weight_%
A,0.082742890488
AAL,0.016153521043
AAPL,6.621709758478
ABBV,0.660533876473
ABNB,0.146017102587
ABT,0.393428778176
ACGL,0.081673739219
ACN,0.415425467717
ADBE,0.542865701989
ADI,0.24694882189
ADM,0.065189741266
ADP,0.213088530041
ADSK,0.115387265136
AEE,0.040263579686
AEP,0.100662064408
AES,0.025762554753
AFL,0.100729123356
AIG,0.107469252827
AIZ,0.019072615776
AJG,0.121900565175
AKAM,0.029653664804
ALB,0.024483359008
ALGN,0.037554287807
ALL,0.091213840438
ALLE,0.022642339286
AMAT,0.428595734171
AMCR,0.030834530493
AMD,0.571712810438
AME,0.083890403348
AMGN,0.364843104648
AMP,0.093388872648
AMT,0.197679839
AMZN,3.860083551237
AON,0.13923212767
AOS,0.021905625853
APA,0.023121540773
APD,0.125208408813
APH,0.175426697273
APTV,0.041784065477
ARE,0.039822416974
ATO,0.037863857067
AVB,0.063347969328
AVGO,1.525417843051
AVY,0.038524944742
AWK,0.054627912014
AXON,0.045312321008
AXP,0.28699022673
AZO,0.111818127527
BA,0.227878362049
BAC,0.590184686508
BALL,0.041105790858
BAX,0.036988423237
BBWI,0.019406810364
BBY,0.035530100829
BDX,0.147700994583
BEN,0.013760591884
BF-B,0.017043392811
BG,0.033812721721
BIIB,0.073244036011
BIO,0.012445097455
BK,0.097688982741
BKNG,0.293102968278
BKR,0.077045861865
BLDR,0.037239898574
BMY,0.184317547795
BR,0.050609277352
BRK-B,1.606323961102
BRO,0.046044550482
BSX,0.246076168541
BWA,0.016418706602
BX,0.192973552213
BXP,0.018919683006
C,0.263637560031
CAG,0.029488748933
CAH,0.052458720633
CARR,0.115299187855
CAT,0.355313263037
CB,0.225686346772
CBOE,0.039157099604
CBRE,0.057875666567
CCI,0.092531075028
CCL,0.041109102597
CDNS,0.182630974786
CDW,0.065504749983
CE,0.029322656409
CEG,0.1377011892
CF,0.029545717979
CFG,0.036616233516
CHD,0.055399867667
CHRW,0.0224222945
CHTR,0.064418099294
CI,0.204827434297
CINF,0.040488730387
CL,0.174272928236
CLX,0.036949428833
CMCSA,0.334325671712
CME,0.154450360949
CMG,0.187506325633
CMI,0.082317889334
CMS,0.037997355858
CNC,0.077262106707
CNP,0.042740130452
COF,0.115051633363
COO,0.037726426821
COP,0.291777787515
COR,0.081757926504
COST,0.823266938888
CPAY,0.040841115465
CPB,0.019438469425
CPRT,0.102898896071
CPT,0.025454782474
CRL,0.023024341176
CRM,0.543307745155
CRWD,0.192799292528
CSCO,0.419602603335
CSGP,0.065959440369
CSX,0.142631621355
CTAS,0.131985140879
CTRA,0.043751872177
CTSH,0.074207183121
CTVA,0.082900303323
CVS,0.16222409099
CVX,0.584764301344
CZR,0.018431500062
D,0.089465519236
DAL,0.066658784976
DD,0.073402545028
DE,0.210988421591
DECK,0.054221160194
DG,0.063323862524
DGX,0.033301830386
DHI,0.091812087537
DHR,0.358530491921
DIS,0.394805310357
DLR,0.107121033994
DLTR,0.048490593639
DOC,0.030251697192
DOV,0.055092124723
DOW,0.081171729564
DPZ,0.039293000826
DRI,0.039714542068
DTE,0.049986208431
DUK,0.168525169604
DVA,0.016296428546
DVN,0.066346360241
DXCM,0.098348906015
EA,0.074238662071
EBAY,0.059288008138
ECL,0.131754948627
ED,0.067424754871
EFX,0.064945574006
EG,0.035876260388
EIX,0.059998359473
EL,0.054005887855
ELV,0.274698410886
EMN,0.025372074032
EMR,0.137004372542
ENPH,0.029690336433
EOG,0.157781921868
EPAM,0.023517381836
EQIX,0.156593361262
EQR,0.051780748108
EQT,0.035618342573
ES,0.043285914619
ESS,0.038162249025
ETN,0.273202863797
ETR,0.049436210952
ETSY,0.015393643076
EVRG,0.02663124144
EW,0.122179559448
EXC,0.075226160687
EXPD,0.038450720616
EXPE,0.034880809596
EXR,0.071703215093
F,0.106798246392
FANG,0.078240795758
FAST,0.078394063915
FCX,0.15207869644
FDS,0.033836254498
FDX,0.148048244396
FE,0.043173729034
FFIV,0.02231413346
FICO,0.080284899665
FIS,0.091432433934
FISV,0.190202468243
FITB,0.054319014264
FMC,0.015792283905
FOX,0.009231011806
FOXA,0.018291964926
FRT,0.016164975726
FSLR,0.052658101775
FTNT,0.08378402752
FTV,0.05688376737
GD,0.143118896981
GDDY,0.042955578613
GE,0.379533984353
GEHC,0.072084885184
GEN,0.030708642307
GEV,0.101830828998
GILD,0.186493724487
GIS,0.078403405102
GL,0.015366538657
GLW,0.064818002014
GM,0.115621399264
GNRC,0.017717933357
GOOG,1.955044693708
GOOGL,2.333711058317
GPC,0.042351494255
GPN,0.053831991712
GRMN,0.054490090574
GS,0.318124087748
GWW,0.086929077868
HAL,0.065934428846
HAS,0.016285555716
HBAN,0.041262695971
HCA,0.135819265049
HD,0.744110232464
HIG,0.065773773764
HII,0.021372391652
HLT,0.120058348931
HON,0.303290888069
HPE,0.05926433295
HPQ,0.066301753881
HRL,0.019238561723
HSIC,0.018292736677
HST,0.027667454653
HSY,0.060198057667
HUBB,0.042741871194
HUM,0.098188634184
HWM,0.066296637803
IBM,0.345476506045
ICE,0.170928055388
IDXX,0.088387187076
IEX,0.033034914276
IFF,0.053102155028
INCY,0.024628100985
INTC,0.285882289925
INTU,0.401713858787
INVH,0.045114890666
IP,0.032602021734
IQV,0.084514944623
IR,0.080255116028
IRM,0.057087458816
ISRG,0.34414605302
IT,0.076350330699
ITW,0.140581882832
IVZ,0.014724157228
J,0.038448424118
JBHT,0.028475974057
JBL,0.02862100044
JCI,0.098689511012
JKHY,0.026444432257
JNJ,0.767542074662
JPM,1.266853304585
KDP,0.07593529346
KEY,0.02906078574
KEYS,0.052119516219
KHC,0.055933429625
KIM,0.02829618306
KKR,0.152775574247
KLAC,0.242143013992
KMB,0.10187773747
KMI,0.083825770487
KMX,0.025356134069
KO,0.538267796286
KR,0.071257559093
KVUE,0.075945854068
L,0.02984805275
LDOS,0.043382214819
LEN,0.080791620004
LH,0.037684024278
LHX,0.092863574402
LIN,0.460088417796
LKQ,0.024320659146
LLY,1.574878045604
LMT,0.217578155652
LNT,0.028007351277
LOW,0.275129588202
LULU,0.075025561372
LUV,0.037169123124
LVS,0.035659991986
LW,0.026354405618
LYB,0.053100579114
LYV,0.029016314443
MA,0.789996081055
MAA,0.036085433494
MAR,0.126512049774
MAS,0.031976035266
MCD,0.400571026115
MCHP,0.107994593746
MCK,0.165580980915
MCO,0.144506056425
MDLZ,0.192314317494
MDT,0.228442209235
MET,0.091447522441
META,2.410106184189
MGM,0.02432450271
MHK,0.012726707938
MKC,0.038884563438
MKTX,0.016440319896
MLM,0.073116532991
MMM,0.123256970991
MNST,0.077277527816
MO,0.170649306231
MOH,0.037741319039
MOS,0.020595531133
MPC,0.133317244414
MPWR,0.085858283341
MRK,0.684322576592
MRNA,0.085844047467
MRSH,0.22650596477
MS,0.265769617226
MSCI,0.083175900559
MSFT,7.246166146593
MSI,0.139817279501
MTB,0.054832791332
MTCH,0.018002677471
MTD,0.06588493454
MU,0.316969337575
NCLH,0.017017494758
NDAQ,0.049984230303
NDSN,0.027276885212
NEE,0.316941432428
NEM,0.105403538266
NFLX,0.634317112534
NI,0.028171286167
NKE,0.199159784647
NOC,0.132301632376
NOW,0.352032912175
NRG,0.035407602335
NSC,0.105904450661
NTAP,0.058212704189
NTRS,0.037982069986
NUE,0.082664415956
NVDA,6.628236225257
NVR,0.052687298405
NWS,0.00716760863
NWSA,0.022956349958
NXPI,0.150076019873
O,0.100323119988
ODFL,0.068939099374
OKE,0.103781904898
OMC,0.038725734318
ON,0.06423341057
ORCL,0.491413415978
ORLY,0.136293706138
OTIS,0.085470978982
OXY,0.090801760773
PANW,0.238925643621
PAYC,0.015211824968
PAYX,0.083182918419
PCAR,0.117480682622
PCG,0.081316779839
PEG,0.080105453475
PEP,0.494671450323
PFE,0.34467001322
PFG,0.037517861643
PG,0.848977025927
PGR,0.26506220694
PH,0.141772958826
PHM,0.050942794215
PKG,0.035691375244
PLD,0.226381506726
PM,0.343163669499
PNC,0.135103512773
PNR,0.027455504351
PNW,0.018720876394
PODD,0.03078738684
POOL,0.025934064807
PPG,0.064518907801
PPL,0.044340220477
PRU,0.092271912593
PSA,0.099399393212
PSX,0.130533618984
PTC,0.047210695331
PWR,0.080662687709
PYPL,0.132396717445
QCOM,0.485701297612
QRVO,0.02470345755
RCL,0.082138026085
REG,0.022353150614
REGN,0.242385179096
RF,0.040643559518
RJF,0.050783296109
RL,0.015169646446
RMD,0.061346781525
ROK,0.068938171147
ROL,0.029874689306
ROP,0.130731459364
ROST,0.107104238767
RSG,0.086699749241
RTX,0.290777674634
RVTY,0.028228865961
SBAC,0.046197617364
SBUX,0.192399414126
SCHW,0.239296013386
SHW,0.151823449528
SJM,0.024393464898
SLB,0.146564118867
SNA,0.030203771671
SNPS,0.197445738965
SO,0.184602348647
SOLV,0.015945368005
SPG,0.108027366554
SPGI,0.311393371188
SRE,0.104490429447
STE,0.047354838035
STLD,0.041726242003
STT,0.048752580347
STX,0.043537158989
STZ,0.090556132057
SWK,0.026830752438
SWKS,0.037123258284
SYF,0.04216552872
SYK,0.251008109658
SYY,0.077545202676
T,0.298087747054
TAP,0.02060115197
TDG,0.154197397
TDY,0.039847617407
TECH,0.024683353473
TEL,0.100482129702
TER,0.049495867636
TFC,0.112776805127
TFX,0.021618774189
TGT,0.149041274999
TJX,0.271967589448
TMO,0.460385125104
TMUS,0.198140443185
TPR,0.021392442358
TRGP,0.062639018332
TRMB,0.030349039746
TROW,0.056197939789
TRV,0.101337277356
TSCO,0.063675649883
TSLA,1.196667269875
TSN,0.035624025117
TT,0.16238531707
TTWO,0.053683095766
TXN,0.385429975887
TXT,0.036680245548
TYL,0.045821900091
UAL,0.034797237826
UBER,0.331239065131
UDR,0.027258211453
UHS,0.024591460947
ULTA,0.041187868545
UNH,1.022340871373
UNP,0.300878241178
UPS,0.215971501717
URI,0.094749769869
USB,0.134849836552
V,0.901189376464
VICI,0.064650574237
VLO,0.11180700238
VLTO,0.045713781024
VMC,0.072126821674
VRSK,0.083893451784
VRSN,0.034425537418
VRTX,0.263478814712
VST,0.061253981834
VTR,0.044934468282
VTRS,0.027861955252
VZ,0.378226298067
WAB,0.061852019497
WAT,0.037472165583
WBD,0.036025876014
WDC,0.053022116531
WEC,0.054036414967
WELL,0.135961004076
WFC,0.451611783757
WM,0.170555773439
WMB,0.112889666935
WMT,0.630867995208
WRB,0.034941553358
WST,0.053145665722
WTW,0.05904261382
WY,0.045253262406
WYNN,0.018732558038
XEL,0.063972353018
XOM,1.126389701472
XYL,0.070819118541
YUM,0.081134583279
ZBH,0.049543001257
ZBRA,0.034604179092
ZTS,0.173607740757
