ticker,weight_%
A,0.066105091426
AAPL,6.873651465298
ABBV,0.690682339693
ABNB,0.098764933042
ABT,0.37278312653
ADBE,0.250682767049
ADI,0.228293774145
ADM,0.047105542763
ADP,0.178017285308
ADSK,0.107880787425
AEE,0.046442286192
AEP,0.105400837334
AES,0.017620487785
AFL,0.089001340952
AIG,0.078987356695
AIZ,0.020798255321
AJG,0.113574521938
AKAM,0.021328920182
ALB,0.02873346915
ALGN,0.017813803528
ALL,0.093206447037
AMAT,0.350315960635
AMD,0.596598963189
AME,0.080869886645
AMGN,0.301709546478
AMP,0.077944962169
AMT,0.140726791058
AMZN,3.842171727492
ANET,0.231247941705
AOS,0.012882903414
APA,0.014844151409
APD,0.094091711285
APH,0.283047591813
APO,0.115017505473
APP,0.312359834699
ARE,0.013000500666
ARES,0.056810335145
ATO,0.045886533085
AVB,0.043876063956
AVGO,2.796643279414
AVY,0.024053912639
AWK,0.043572919816
AXON,0.076316114089
AXP,0.340116291316
AZO,0.096581699563
BA,0.290917716902
BAC,0.632261229085
BALL,0.024288250644
BAX,0.01685959089
BBY,0.022377467081
BDX,0.095044766846
BEN,0.012735853905
BF/B,0.007682100621
BIIB,0.044230209455
BK,0.138523372143
BKNG,0.295437446277
BKR,0.076818115211
BLDR,0.01963419485
BLK,0.263933986642
BMY,0.187951538813
BR,0.044676433066
BRK/B,1.577174710223
BRO,0.039918681627
BSX,0.241917313358
BX,0.194537679734
BXP,0.016953513623
C,0.357267397404
CAG,0.014247282246
CAH,0.083550414159
CARR,0.071579359706
CAT,0.458730329435
CBOE,0.045176243404
CBRE,0.080632441382
CCI,0.066067976538
CCL,0.056706620844
CDNS,0.145812757996
CDW,0.030502134336
CEG,0.188921406598
CF,0.020641528896
CFG,0.042912088386
CHD,0.034452139
CHRW,0.032602577006
CHTR,0.031428508311
CI,0.125760918954
CINF,0.043601561943
CL,0.10898818506
CLX,0.02127883909
CMCSA,0.185882827788
CME,0.168456705038
CMG,0.083713423745
CMI,0.120239661066
CMS,0.03603767092
CNC,0.032767209653
CNP,0.043083820279
COF,0.263643289141
COIN,0.088286034236
COO,0.028065136932
COP,0.197933075192
COR,0.112046871441
COST,0.653955283591
CPAY,0.036025976881
CPB,0.0094386152
CPRT,0.059446506608
CPT,0.020280343857
CRL,0.016919391346
CRM,0.431524376469
CRWD,0.201278665525
CSCO,0.519411392686
CSGP,0.048834213137
CSX,0.115655846973
CTAS,0.109922900489
CTRA,0.034181809576
CTSH,0.068547822083
CTVA,0.077502602094
CVNA,0.102127681494
CVS,0.17214444048
CVX,0.493596646503
D,0.085869601503
DAL,0.077001582226
DASH,0.144869076887
DD,0.028921947071
DDOG,0.075730195952
DE,0.200289190278
DECK,0.02585345025
DELL,0.0649196909
DG,0.050170368443
DGX,0.033031019256
DHI,0.067494664273
DHR,0.246249008817
DIS,0.347541736706
DLR,0.08547326023
DLTR,0.03992912433
DOC,0.019388801768
DOV,0.045638403891
DOW,0.028534172491
DPZ,0.022195803866
DRI,0.036625733783
DTE,0.046051856076
DUK,0.156033941081
DVA,0.006878863358
DVN,0.039317542969
DXCM,0.044351176945
EA,0.078691547589
EBAY,0.067366540146
ECL,0.114693184156
ED,0.061273569578
EFX,0.045437077706
EIX,0.03957247345
EL,0.043877577883
ELV,0.133312152959
EME,0.04680988288
EMR,0.127853839732
EOG,0.097498783431
EPAM,0.019331681273
EQIX,0.128332498842
EQR,0.037434260894
EQT,0.057193307616
ERIE,0.01237098842
ES,0.042994638025
ESS,0.029051716018
ETR,0.070591075684
EVRG,0.028630836645
EW,0.084649834065
EXC,0.075320382723
EXE,0.044915477904
EXPD,0.03417028788
EXPE,0.056719408971
EXR,0.047293957003
F,0.087747165278
FANG,0.047909850403
FAST,0.078809178872
FCX,0.124804066335
FDS,0.018600914175
FDX,0.107277556989
FE,0.040048136428
FFIV,0.025367140487
FICO,0.068603451474
FIS,0.058889489395
FISV,0.061818337728
FITB,0.05297483139
FIX,0.056229450431
FOX,0.016292459749
FOXA,0.026166071808
FRT,0.013516186084
FSLR,0.048231865935
FTNT,0.085889570561
FTV,0.030003554903
GD,0.146051680626
GDDY,0.028693330115
GE,0.555954813056
GEHC,0.064041787382
GEN,0.026014234766
GEV,0.303412734614
GILD,0.260767574611
GIS,0.042498022096
GL,0.019301640348
GLW,0.116811597883
GM,0.129804104462
GNRC,0.013519688928
GOOG,2.496797705389
GOOGL,3.116228390867
GPC,0.029467383983
GPN,0.031353317587
GS,0.45110992552
GWW,0.07555909266
HAL,0.040697358347
HAS,0.018590258508
HBAN,0.046723002972
HCA,0.127599902306
HD,0.585788063489
HIG,0.065707203149
HII,0.023048140894
HLT,0.114251931545
HON,0.212090350433
HOOD,0.152181100399
HPE,0.054230680121
HPQ,0.035768081834
HRL,0.011903636751
HSIC,0.012939623031
HST,0.019325429374
HSY,0.046343744141
HUBB,0.040640656933
HUM,0.052669315277
HWM,0.14105312436
IBKR,0.048956202332
IBM,0.473761093996
ICE,0.158016734833
IDXX,0.092644100227
IEX,0.022792641544
IFF,0.029714646981
INCY,0.027964583883
INTC,0.283105120888
INTU,0.316029596478
INVH,0.026757829987
IP,0.035387286182
IQV,0.065520296564
IR,0.048983099788
IRM,0.041757319274
ISRG,0.343549360541
IT,0.031113300417
ITW,0.111256696279
J,0.026919417514
JBHT,0.02501403178
JBL,0.041671661537
JKHY,0.02259548803
JNJ,0.8528849403
JPM,1.500920040319
KDP,0.064946763434
KEY,0.032849370216
KEYS,0.059781796264
KHC,0.035312886333
KIM,0.023473790062
KKR,0.149725063333
KLAC,0.273205941864
KMB,0.057266315353
KMI,0.091986940165
KO,0.463112311024
KR,0.065013293594
KVUE,0.056481461369
L,0.030577459204
LDOS,0.039558475137
LEN,0.037951842533
LH,0.035647508461
LHX,0.093801396498
LII,0.026370445265
LLY,1.460283533505
LMT,0.168530616054
LNT,0.028816974034
LOW,0.231417979422
LRCX,0.367902627401
LULU,0.038371738698
LUV,0.036573718507
LVS,0.033883800541
LW,0.009856565886
LYV,0.038570480108
MA,0.800951154762
MAA,0.027895280479
MAR,0.118239676741
MAS,0.022671841183
MCD,0.372422262938
MCHP,0.059009626273
MCK,0.173240386085
MCO,0.134113232411
MDLZ,0.118853573145
MET,0.074760127083
META,2.459884507779
MGM,0.013022584603
MKC,0.02951001305
MLM,0.064205620887
MMM,0.145528732778
MNST,0.093499165905
MO,0.165832311845
MOH,0.015263432801
MOS,0.013112245065
MPC,0.083647596021
MPWR,0.074129894919
MRK,0.447039341441
MRNA,0.017257144187
MRSH,0.155520944301
MS,0.36692248787
MSCI,0.073770777695
MSFT,6.150453900958
MSI,0.109301337563
MTB,0.052988765187
MTCH,0.013226328067
MTD,0.048740576948
MU,0.548177957391
NDAQ,0.074969082533
NDSN,0.021899591087
NEE,0.286082673289
NEM,0.186448495124
NFLX,0.679805859131
NI,0.033940401464
NKE,0.12935385062
NOC,0.130885978663
NOW,0.271927941995
NRG,0.052218354841
NSC,0.110862902652
NTAP,0.036623921447
NTRS,0.044198207956
NUE,0.064014634119
NVDA,7.754618397194
NVR,0.035604960831
NWS,0.006151114791
NWSA,0.016736354045
O,0.088730086554
ODFL,0.049564187136
OKE,0.079287397011
OMC,0.043963782452
ON,0.037283807778
ORCL,0.56095139856
ORLY,0.131736822829
OTIS,0.058246737881
OXY,0.050821140468
PANW,0.215581212673
PAYC,0.013329329796
PAYX,0.062174960688
PCAR,0.098252097773
PCG,0.060399382909
PEG,0.068426538148
PEP,0.335790635569
PFE,0.242401130056
PFG,0.030177568099
PG,0.573007072315
PGR,0.228563680528
PH,0.189805283275
PHM,0.039111266787
PKG,0.031722299138
PLD,0.202840881675
PLTR,0.694775010068
PM,0.427235872023
PNC,0.140065136414
PNW,0.018285149467
PODD,0.034088959182
POOL,0.012797258684
PPG,0.039522192075
PPL,0.044563087337
PRU,0.067600923993
PSA,0.070099516591
PSKY,0.007156468719
PSX,0.089228231237
PTC,0.035670977004
PWR,0.107551389076
PYPL,0.093466385169
Q,0.029372372465
QCOM,0.313466773539
REG,0.019484960835
REGN,0.133118943714
RF,0.04066139034
RJF,0.048448856117
RL,0.023354008116
RMD,0.060310308356
ROK,0.074823816424
ROL,0.029974322914
ROP,0.081788993511
ROST,0.100249537001
RSG,0.072963309758
RTX,0.420405480335
RVTY,0.019040308161
SBAC,0.035262200963
SBUX,0.163869246609
SCHW,0.28554845969
SHW,0.12781376387
SJM,0.01798805017
SLB,0.097981461474
SMCI,0.025077469213
SNA,0.030572826937
SNDK,0.056548190041
SNPS,0.149282653851
SO,0.164218186251
SOLV,0.020077058883
SPG,0.103425031022
SPGI,0.277208614827
SRE,0.098449303712
STLD,0.039801749032
STT,0.061658867303
STZ,0.033276591993
SWK,0.019762225363
SWKS,0.015922757261
SYF,0.051416689715
SYK,0.207067939887
SYY,0.060191507988
T,0.30132791136
TAP,0.01332678533
TDG,0.128061220205
TDY,0.040789900855
TECH,0.01567971732
TER,0.051865180194
