ticker,weight_%
A,0.07748386601
AAPL,7.598543670787
ABBV,0.630351507826
ABNB,0.114194052644
ABT,0.393815082005
ADBE,0.392948486519
ADI,0.211746849791
ADM,0.048488813958
ADP,0.239442151597
ADSK,0.127550418582
AEE,0.047764142036
AEP,0.098596424312
AES,0.018409245361
AFL,0.103816394524
AIG,0.091157065676
AIZ,0.021948633274
AJG,0.142371288672
AKAM,0.028840074541
ALB,0.020352210221
ALGN,0.029442584855
ALL,0.102483716204
AMAT,0.26913827405
AMD,0.393487689843
AME,0.083698030981
AMGN,0.281234539201
AMP,0.103687392166
AMT,0.171974028475
AMZN,4.121407434125
ANET,0.22920109734
AOS,0.01630817508
APA,0.017186194013
APD,0.129406529605
APH,0.167888458807
APO,0.148199053123
ARE,0.03045165748
ATO,0.043393763456
AVB,0.062734666178
AVGO,2.173642649257
AVY,0.030174387218
AWK,0.048709448148
AXON,0.086452781402
AXP,0.331543169057
AZO,0.108693790189
BA,0.265624798315
BAC,0.588931925442
BALL,0.033028609669
BAX,0.029942541453
BBY,0.033654432773
BDX,0.13157214499
BEN,0.012598621378
BF/B,0.0138846999
BIIB,0.044735372979
BK,0.112137822683
BKNG,0.329822605776
BKR,0.081480162615
BLDR,0.033025627863
BLK,0.29963282976
BMY,0.230274504431
BR,0.053105712278
BRK/B,1.667803628418
BRO,0.048613570586
BSX,0.264257450933
BWA,0.013957516447
BX,0.249900147688
BXP,0.02174624568
C,0.267231361381
CAG,0.026587113491
CAH,0.057452336541
CARR,0.114336709555
CAT,0.351577828219
CBOE,0.041153188379
CBRE,0.07927490716
CCI,0.079183799556
CCL,0.051962226875
CDNS,0.165405741391
CDW,0.046549721045
CE,0.015209939702
CEG,0.140392219329
CF,0.029800486784
CFG,0.038711795092
CHD,0.051575254413
CHRW,0.024391407463
CHTR,0.066539098023
CI,0.154198847598
CINF,0.045173675909
CL,0.149079558734
CLX,0.04035755196
CMCSA,0.287567818244
CME,0.167848320901
CMG,0.164932630352
CMI,0.096011306827
CMS,0.039976831132
CNC,0.061395199391
CNP,0.041509432793
COF,0.136626405108
COO,0.036825554916
COP,0.257513096773
COR,0.078874734106
COST,0.81498151228
CPAY,0.047289699473
CPB,0.016515817248
CPRT,0.100997784733
CPT,0.0249033818
CRL,0.018948721666
CRM,0.64158565445
CRWD,0.159843800333
CSCO,0.473688438819
CSGP,0.058913326138
CSX,0.124918814085
CTAS,0.12562969966
CTRA,0.037764256347
CTSH,0.076542352905
CTVA,0.07858338302
CVS,0.113322609223
CVX,0.485926876211
CZR,0.014254751072
D,0.090819659898
DAL,0.077860882435
DD,0.064055156955
DE,0.216431044354
DECK,0.061928791705
DELL,0.071060558324
DG,0.033550702625
DGX,0.03380315134
DHI,0.081853913885
DHR,0.296209261952
DIS,0.404782751161
DLR,0.110985744819
DLTR,0.030465636477
DOC,0.028459147157
DOV,0.051671472132
DOW,0.056397746887
DPZ,0.0290857942
DRI,0.044032150315
DTE,0.050202765681
DUK,0.16695576556
DVA,0.013547324098
DVN,0.043158086582
DXCM,0.060979499788
EA,0.070084729976
EBAY,0.05956882452
ECL,0.118534931031
ED,0.062097071554
EFX,0.06345560005
EIX,0.062047402605
EL,0.03515123534
ELV,0.171686349716
EMN,0.021246964547
EMR,0.14184671285
ENPH,0.01862316746
EOG,0.138401773031
EPAM,0.026612127131
EQIX,0.18264982448
EQR,0.049263534469
EQT,0.055118974174
ERIE,0.020714748223
ES,0.042242415789
ESS,0.036887063267
ETR,0.065238611083
EVRG,0.028479159057
EW,0.087649232159
EXC,0.075744179722
EXPD,0.031120303049
EXPE,0.045935563497
EXR,0.063666172477
F,0.077573475182
FANG,0.06145835872
FAST,0.082696795186
FCX,0.109775952565
FDS,0.036606576592
FDX,0.126934284105
FE,0.041027496291
FFIV,0.029318811356
FICO,0.097249595978
FIS,0.087289676151
FISV,0.234606968997
FITB,0.056908777744
FMC,0.012211130675
FOX,0.012144473062
FOXA,0.021566498974
FRT,0.016950809103
FSLR,0.037874541178
FTNT,0.120649576214
FTV,0.0522335212
GD,0.136362097253
GDDY,0.055631426552
GE,0.362368765855
GEHC,0.071703286436
GEN,0.029840551459
GEV,0.182003395407
GILD,0.231074006022
